"","state","date","admission","maskwearing","delphi_samplesize","maskwearing_stderr","symptom","symptoms_stderr"
"18521","az",2022-04-11,65.7142857,37.057281,1952.2027,1.0930677,NA,NA
"18522","ca",2022-04-11,134.4285714,50.7896124,8419.109,0.5448573,NA,NA
"18523","co",2022-04-11,16,26.5731164,1776.8802,1.0478997,NA,NA
"18524","ct",2022-04-11,26.8571429,45.0242465,1346,1.3560831,NA,NA
"18525","dc",2022-04-11,3.7142857,53.2396306,162,3.9201165,NA,NA
"18526","de",2022-04-11,6.4285714,39.7609442,433,2.351925,NA,NA
"18527","fl",2022-04-11,127,31.6872643,6511.0001,0.576593,NA,NA
"18528","ga",2022-04-11,36.2857143,33.8991902,2546.9532,0.937967,NA,NA
"18529","hi",2022-04-11,7.4285714,54.611805,387,2.5308082,NA,NA
"18530","ia",2022-04-11,10.7142857,21.9211915,1417.4549,1.0988642,NA,NA
"18531","id",2022-04-11,3.5714286,15.1717046,736.5833,1.3218331,NA,NA
"18532","il",2022-04-11,64.1428571,35.4759754,4078.9996,0.7491194,NA,NA
"18533","in",2022-04-11,26.5714286,23.0758918,2256.9993,0.886839,NA,NA
"18534","ks",2022-04-11,15.2857143,23.9005894,1094.9426,1.2888408,NA,NA
"18535","ky",2022-04-11,24.2857143,28.9436823,1611.7678,1.129606,NA,NA
"18536","la",2022-04-11,16.2857143,30.6352979,1228.9997,1.3149354,NA,NA
"18537","ma",2022-04-11,47.4285714,39.6526548,2066.0025,1.0762169,NA,NA
"18538","md",2022-04-11,22.2857143,49.371807,1685.9995,1.2176066,NA,NA
"18539","me",2022-04-11,10.4285714,34.6297373,849,1.6329048,NA,NA
"18540","mi",2022-04-11,56.8571429,29.9251132,4268.0233,0.7009479,NA,NA
"18541","mn",2022-04-11,25.5714286,27.9340638,1758.157,1.070048,NA,NA
"18542","mo",2022-04-11,22.7142857,22.4003557,2009.3264,0.9301052,NA,NA
"18543","ms",2022-04-11,2.8571429,30.3326505,848.0512,1.5785516,NA,NA
"18544","mt",2022-04-11,3.7142857,16.9335636,464.6838,1.7398356,NA,NA
"18545","nc",2022-04-11,34,36.0924608,3232.0041,0.8447892,NA,NA
"18546","nd",2022-04-11,2.4285714,20.0820359,268.3364,2.4456048,NA,NA
"18547","ne",2022-04-11,4.7142857,16.3116357,678.82,1.4180906,NA,NA
"18548","nh",2022-04-11,9.7142857,30.7446193,626,1.8442685,NA,NA
"18549","nj",2022-04-11,50.8571429,45.9570378,2191.9991,1.0644503,NA,NA
"18550","nm",2022-04-11,7.2857143,37.6658231,844.8128,1.6670806,NA,NA
"18551","nv",2022-04-11,11.8571429,31.1324043,780.1985,1.6577202,NA,NA
"18552","ny",2022-04-11,179.8571429,45.5779223,5098.9995,0.6974649,NA,NA
"18553","oh",2022-04-11,48,23.4836388,3967.0024,0.673021,NA,NA
"18554","ok",2022-04-11,13,21.9379303,1104.0573,1.2454378,NA,NA
"18555","or",2022-04-11,16.8571429,32.8533922,1652.1663,1.1555142,NA,NA
"18556","pa",2022-04-11,48.2857143,28.4293402,4351.0027,0.6838427,NA,NA
"18557","pr",2022-04-11,10.8571429,NA,NA,NA,NA,NA
"18558","ri",2022-04-11,4.2857143,39.2526862,373.9975,2.5250145,NA,NA
"18559","sc",2022-04-11,10.2857143,27.29629,1814.0007,1.0459511,NA,NA
"18560","sd",2022-04-11,3,17.550608,338.1943,2.0685055,NA,NA
"18561","tn",2022-04-11,15.1428571,25.6175828,2191.2145,0.9325278,NA,NA
"18562","tx",2022-04-11,119,36.7184792,6074.004,0.6185051,NA,NA
"18563","ut",2022-04-11,11.1428571,21.1030332,924.1121,1.3422712,NA,NA
"18564","va",2022-04-11,24.4285714,39.1588462,2827.5899,0.9179213,NA,NA
"18565","vi",2022-04-11,0.4285714,NA,NA,NA,NA,NA
"18566","vt",2022-04-11,8.2857143,38.4969307,332.0005,2.6704969,NA,NA
"18567","wa",2022-04-11,26.2857143,39.3397343,2827.9797,0.9186069,NA,NA
"18568","wi",2022-04-11,24.8571429,24.1508757,2187.9772,0.9149984,NA,NA
"18569","wv",2022-04-11,9.1428571,29.6843972,854.0518,1.5633199,NA,NA
"18570","wy",2022-04-11,1.2857143,16.7394566,272.9819,2.2595574,NA,NA
"18571","ak",2022-04-12,5.2857143,43.6930749,291,2.9076405,NA,NA
"18572","al",2022-04-12,13.8571429,27.0934911,1503.0592,1.1463773,NA,NA
"18573","ar",2022-04-12,21,27.4336454,1056.9943,1.3723759,NA,NA
"18574","as",2022-04-12,2.4285714,NA,NA,NA,NA,NA
"18575","az",2022-04-12,59.4285714,36.2274117,2005.5566,1.0732928,NA,NA
"18576","ca",2022-04-12,130.8571429,50.9774127,8378.1032,0.5461528,NA,NA
"18577","co",2022-04-12,17.1428571,25.2406393,1782.9102,1.0287699,NA,NA
"18578","ct",2022-04-12,28.7142857,44.9702914,1362,1.3479473,NA,NA
"18579","dc",2022-04-12,3.7142857,50.7810569,172,3.8119991,NA,NA
"18580","de",2022-04-12,6.4285714,41.3956753,443,2.3401325,NA,NA
"18581","fl",2022-04-12,128,31.8439326,6557.0004,0.5753247,NA,NA
"18582","ga",2022-04-12,37.1428571,33.8099918,2535.9481,0.9393957,NA,NA
"18583","hi",2022-04-12,6.7142857,53.1640083,388,2.533278,NA,NA
"18584","ia",2022-04-12,11.4285714,21.5128678,1446.3555,1.0804654,NA,NA
"18585","id",2022-04-12,3.5714286,14.5029169,736.5924,1.2974473,NA,NA
"18586","il",2022-04-12,64.8571429,35.7472049,4104,0.7481064,NA,NA
"18587","in",2022-04-12,28,22.7824861,2198.0029,0.8946318,NA,NA
"18588","ks",2022-04-12,13.7142857,22.9405404,1103.9425,1.26544,NA,NA
"18589","ky",2022-04-12,22.7142857,28.3349137,1596.0769,1.1279448,NA,NA
"18590","la",2022-04-12,16.2857143,32.1156168,1238.9998,1.3265006,NA,NA
"18591","ma",2022-04-12,51,39.613236,2056.003,1.0786466,NA,NA
"18592","md",2022-04-12,22.2857143,48.647804,1667.9993,1.2238077,NA,NA
"18593","me",2022-04-12,10.4285714,35.1434125,854,1.6336916,NA,NA
"18594","mi",2022-04-12,56.8571429,29.3936388,4247.0067,0.6990482,NA,NA
"18595","mn",2022-04-12,24.5714286,27.8718361,1792.1842,1.0591169,NA,NA
"18596","mo",2022-04-12,23.1428571,23.0356339,2035.3267,0.9333142,NA,NA
"18597","ms",2022-04-12,2.8571429,31.2089359,865.5496,1.5749237,NA,NA
"18598","mt",2022-04-12,3.4285714,15.0661863,455.6739,1.6757719,NA,NA
"18599","nc",2022-04-12,35.5714286,35.9468376,3229.0048,0.8444351,NA,NA
"18600","nd",2022-04-12,2,19.3424529,269.2831,2.4069869,NA,NA
"18601","ne",2022-04-12,5.4285714,16.0842413,691.8164,1.3967756,NA,NA
"18602","nh",2022-04-12,10.8571429,31.1509961,598,1.8938004,NA,NA
"18603","nj",2022-04-12,51.7142857,46.5179646,2163.9993,1.0722246,NA,NA
"18604","nm",2022-04-12,7.5714286,37.744186,848.4311,1.6642045,NA,NA
"18605","nv",2022-04-12,12.2857143,30.8044459,762.351,1.6721233,NA,NA
"18606","ny",2022-04-12,184,46.2287784,5076.9994,0.6997253,NA,NA
"18607","oh",2022-04-12,48.7142857,23.6765207,3960.0001,0.6755234,NA,NA
"18608","ok",2022-04-12,12,22.9824326,1094.0576,1.2719581,NA,NA
"18609","or",2022-04-12,17.1428571,33.000635,1673.0194,1.149598,NA,NA
"18610","pa",2022-04-12,49.7142857,28.2788777,4393.0024,0.6794757,NA,NA
"18611","pr",2022-04-12,12.2857143,NA,NA,NA,NA,NA
"18612","ri",2022-04-12,5,37.1852286,399.997,2.4165053,NA,NA
"18613","sc",2022-04-12,10.8571429,27.7624926,1838.0012,1.0445704,NA,NA
"18614","sd",2022-04-12,2.7142857,16.4009983,347.3232,1.986867,NA,NA
"18615","tn",2022-04-12,14.8571429,25.6375088,2196.9045,0.9315567,NA,NA
"18616","tx",2022-04-12,117.8571429,36.0930961,6101.003,0.6148729,NA,NA
"18617","ut",2022-04-12,9.5714286,19.9253772,939.1121,1.3034429,NA,NA
"18618","va",2022-04-12,26.2857143,39.2478995,2888.2059,0.9086043,NA,NA
"18619","vi",2022-04-12,0.5714286,NA,NA,NA,NA,NA
"18620","vt",2022-04-12,7.8571429,40.6051004,340.0005,2.6633307,NA,NA
"18621","wa",2022-04-12,26.8571429,39.1268172,2856.9797,0.9130545,NA,NA
"18622","wi",2022-04-12,26.4285714,24.5293033,2203.9947,0.9164874,NA,NA
"18623","wv",2022-04-12,10.1428571,28.5930284,858.052,1.5425654,NA,NA
"18624","wy",2022-04-12,0.8571429,15.7511607,264.9824,2.2378436,NA,NA
"18625","ak",2022-04-13,4.2857143,43.3022958,304,2.8418517,NA,NA
"18626","al",2022-04-13,12.7142857,27.5458534,1485.0585,1.159279,NA,NA
"18627","ar",2022-04-13,21.1428571,25.9013233,1071.994,1.3380429,NA,NA
"18628","as",2022-04-13,4.8571429,NA,NA,NA,NA,NA
"18629","az",2022-04-13,53.2857143,36.0886982,1992.2027,1.0759886,NA,NA
"18630","ca",2022-04-13,127,50.6767652,8538.1061,0.541065,NA,NA
"18631","co",2022-04-13,15.8571429,25.2845676,1828.9101,1.0163347,NA,NA
"18632","ct",2022-04-13,31.2857143,44.5601017,1357,1.3492561,NA,NA
"18633","dc",2022-04-13,3.5714286,47.9505878,177,3.7550718,NA,NA
"18634","de",2022-04-13,5.5714286,45.0143393,433,2.3908714,NA,NA
"18635","fl",2022-04-13,130.5714286,31.6390055,6535.0002,0.5752979,NA,NA
"18636","ga",2022-04-13,37.2857143,33.822457,2539.9494,0.9387401,NA,NA
"18637","hi",2022-04-13,7,54.8388889,397,2.4976488,NA,NA
"18638","ia",2022-04-13,12,20.5989309,1453.3246,1.0608505,NA,NA
"18639","id",2022-04-13,3.2857143,15.5054596,727.5746,1.341893,NA,NA
"18640","il",2022-04-13,62.1428571,34.2431141,4101,0.74099,NA,NA
"18641","in",2022-04-13,26.5714286,22.6248211,2178.0029,0.8965287,NA,NA
"18642","ks",2022-04-13,12.4285714,20.5030012,1073.9425,1.2319514,NA,NA
"18643","ky",2022-04-13,23.4285714,27.1876836,1574.0764,1.1214389,NA,NA
"18644","la",2022-04-13,16.8571429,32.8996977,1238.9997,1.3348197,NA,NA
"18645","ma",2022-04-13,54.8571429,39.8375025,2072.0035,1.0755082,NA,NA
"18646","md",2022-04-13,21.5714286,48.2751394,1639.9996,1.2339273,NA,NA
"18647","me",2022-04-13,10.5714286,35.9679699,876,1.6214537,NA,NA
"18648","mi",2022-04-13,57.4285714,29.7242158,4217.0069,0.7038108,NA,NA
"18649","mn",2022-04-13,25.7142857,27.4085161,1795.1878,1.0527631,NA,NA
"18650","mo",2022-04-13,20.2857143,22.5973626,2085.3334,0.9158387,NA,NA
"18651","ms",2022-04-13,2.7142857,32.8423381,873.3394,1.5891807,NA,NA
"18652","mt",2022-04-13,3.2857143,16.0999903,472.6944,1.6904549,NA,NA
"18653","nc",2022-04-13,37,34.8180798,3204.004,0.8416266,NA,NA
"18654","nd",2022-04-13,1.8571429,16.4831949,279.2801,2.2201772,NA,NA
"18655","ne",2022-04-13,5.7142857,15.5421056,687.8641,1.3814136,NA,NA
"18656","nh",2022-04-13,11.8571429,31.8764965,597,1.9072016,NA,NA
"18657","nj",2022-04-13,53.4285714,47.3731692,2172.9993,1.0711247,NA,NA
"18658","nm",2022-04-13,7.4285714,38.2126919,850.7809,1.6658834,NA,NA
"18659","nv",2022-04-13,11.8571429,31.5529256,760.3481,1.6853536,NA,NA
"18660","ny",2022-04-13,189.5714286,46.5406773,5079.9995,0.6998359,NA,NA
"18661","oh",2022-04-13,51.7142857,23.5553901,3956.9999,0.6745833,NA,NA
"18662","ok",2022-04-13,10.8571429,23.032697,1105.0572,1.2665815,NA,NA
"18663","or",2022-04-13,16.8571429,32.302934,1681.0197,1.1405636,NA,NA
"18664","pa",2022-04-13,53.2857143,28.5349111,4352.0024,0.6845271,NA,NA
"18665","pr",2022-04-13,15.4285714,NA,NA,NA,NA,NA
"18666","ri",2022-04-13,4.4285714,36.3205771,417.9965,2.3522832,NA,NA
"18667","sc",2022-04-13,11.1428571,27.71444,1832.0014,1.0457212,NA,NA
"18668","sd",2022-04-13,2.8571429,18.634998,347.3088,2.0894193,NA,NA
"18669","tn",2022-04-13,15.4285714,24.5681341,2179.9041,0.9220295,NA,NA
"18670","tx",2022-04-13,118.8571429,35.8158935,6168.0064,0.610491,NA,NA
"18671","ut",2022-04-13,9.7142857,20.8871913,921.1122,1.3393903,NA,NA
"18672","va",2022-04-13,25.4285714,39.5618336,2896.0445,0.9086387,NA,NA
"18673","vi",2022-04-13,0.4285714,NA,NA,NA,NA,NA
"18674","vt",2022-04-13,7.2857143,39.8465991,325.0005,2.715712,NA,NA
"18675","wa",2022-04-13,26.8571429,39.3174557,2858.9787,0.9135223,NA,NA
"18676","wi",2022-04-13,28.4285714,23.3309496,2268.9945,0.8878907,NA,NA
"18677","wv",2022-04-13,9.7142857,28.4294987,865.0519,1.5336651,NA,NA
"18678","wy",2022-04-13,0.7142857,16.9771512,265.9717,2.3020434,NA,NA
"18679","ak",2022-04-14,4,39.1160162,312,2.7628133,NA,NA
"18680","al",2022-04-14,14.1428571,28.0129605,1450.0502,1.1792751,NA,NA
"18681","ar",2022-04-14,20.4285714,25.9308112,1063.994,1.3435606,NA,NA
"18682","as",2022-04-14,5.1428571,NA,NA,NA,NA,NA
"18683","az",2022-04-14,45.4285714,34.6067776,1996.3029,1.0647159,NA,NA
"18684","ca",2022-04-14,127.4285714,50.6619855,8727.0992,0.5351764,NA,NA
"18685","co",2022-04-14,16,25.4117308,1816.9398,1.0213677,NA,NA
"18686","ct",2022-04-14,31.8571429,45.4218601,1316,1.3725048,NA,NA
"18687","dc",2022-04-14,4.1428571,47.919701,176,3.7656283,NA,NA
"18688","de",2022-04-14,5.7142857,42.3501883,436,2.3663739,NA,NA
"18689","fl",2022-04-14,134.2857143,30.87371,6609.9997,0.5682184,NA,NA
"18690","ga",2022-04-14,39.2857143,33.7420126,2585.9525,0.9298103,NA,NA
"18691","hi",2022-04-14,7.2857143,55.2917346,399,2.4890726,NA,NA
"18692","ia",2022-04-14,12.2857143,19.6019574,1469.3245,1.0356514,NA,NA
"18693","id",2022-04-14,4,14.9709505,701.5839,1.3470029,NA,NA
"18694","il",2022-04-14,61.1428571,33.6436183,4097.0442,0.7381717,NA,NA
"18695","in",2022-04-14,25,22.8019379,2168.0026,0.9010713,NA,NA
"18696","ks",2022-04-14,12.7142857,19.6954766,1062.9421,1.2198276,NA,NA
"18697","ky",2022-04-14,21.5714286,26.3513504,1549.0686,1.1193052,NA,NA
"18698","la",2022-04-14,15.8571429,33.2061998,1207.9997,1.3550155,NA,NA
"18699","ma",2022-04-14,55.2857143,40.389649,2024.004,1.090662,NA,NA
"18700","md",2022-04-14,22,47.2644701,1631.9996,1.2358308,NA,NA
"18701","me",2022-04-14,10.4285714,34.1701951,877,1.6015305,NA,NA
"18702","mi",2022-04-14,60.7142857,29.9386124,4319.007,0.6968884,NA,NA
"18703","mn",2022-04-14,25,26.3717914,1799.2733,1.0388273,NA,NA
"18704","mo",2022-04-14,19.7142857,24.1303624,2058.2895,0.9431108,NA,NA
"18705","ms",2022-04-14,2.7142857,31.1429728,889.9602,1.5522758,NA,NA
"18706","mt",2022-04-14,4,15.2893399,503.6862,1.6035532,NA,NA
"18707","nc",2022-04-14,40.2857143,34.7231009,3233.0045,0.8373092,NA,NA
"18708","nd",2022-04-14,2,13.9391318,282.283,2.0614764,NA,NA
"18709","ne",2022-04-14,5.8571429,15.4013959,690.8622,1.3733016,NA,NA
"18710","nh",2022-04-14,12,33.0062906,595,1.9277774,NA,NA
"18711","nj",2022-04-14,55.1428571,47.6157933,2132.9995,1.0813849,NA,NA
"18712","nm",2022-04-14,8.2857143,38.5550007,876.7487,1.643789,NA,NA
"18713","nv",2022-04-14,12.5714286,30.1335868,794.3549,1.6279923,NA,NA
"18714","ny",2022-04-14,194.5714286,46.2037621,5059.9996,0.7008731,NA,NA
"18715","oh",2022-04-14,51.8571429,23.4815344,3948.0002,0.6746178,NA,NA
"18716","ok",2022-04-14,11.5714286,23.679454,1133.0572,1.262934,NA,NA
"18717","or",2022-04-14,16.8571429,32.635435,1726.0164,1.1285947,NA,NA
"18718","pa",2022-04-14,54.7142857,28.9906092,4338.0019,0.688877,NA,NA
"18719","pr",2022-04-14,18,NA,NA,NA,NA,NA
"18720","ri",2022-04-14,5.1428571,37.1396377,422.996,2.3493036,NA,NA
"18721","sc",2022-04-14,11.4285714,27.1365522,1819.0014,1.0425951,NA,NA
"18722","sd",2022-04-14,3.2857143,17.0328193,358.2165,1.986203,NA,NA
"18723","tn",2022-04-14,15.5714286,24.7034421,2166.912,0.9265005,NA,NA
"18724","tx",2022-04-14,118,36.2363391,6215.008,0.6097305,NA,NA
"18725","ut",2022-04-14,9.7142857,20.3780495,919.012,1.3287312,NA,NA
"18726","va",2022-04-14,26.4285714,39.4580138,2940.7638,0.9012927,NA,NA
"18727","vi",2022-04-14,0.2857143,NA,NA,NA,NA,NA
"18728","vt",2022-04-14,6.5714286,38.7119336,334.0005,2.6652431,NA,NA
"18729","wa",2022-04-14,28.5714286,39.1094596,2876.9821,0.9098027,NA,NA
"18730","wi",2022-04-14,27.4285714,22.693603,2263.994,0.880282,NA,NA
"18731","wv",2022-04-14,9.7142857,28.1061985,869.0025,1.5248821,NA,NA
"18732","wy",2022-04-14,1.1428571,18.5461227,276.9762,2.3353997,NA,NA
"18733","ak",2022-04-15,4,39.0108089,302,2.8068257,NA,NA
"18734","al",2022-04-15,14,28.0313597,1489.0449,1.1639648,NA,NA
"18735","ar",2022-04-15,20.1428571,24.8577168,1041.9877,1.3388796,NA,NA
"18736","as",2022-04-15,5.2857143,NA,NA,NA,NA,NA
"18737","az",2022-04-15,41.5714286,32.4713,2017.3029,1.0425778,NA,NA
"18738","ca",2022-04-15,126.5714286,50.5776845,8736.0934,0.5349121,NA,NA
"18739","co",2022-04-15,16.5714286,25.8393505,1822.9099,1.0252858,NA,NA
"18740","ct",2022-04-15,32,43.8620825,1332,1.3596298,NA,NA
"18741","dc",2022-04-15,3.5714286,46.8237962,179,3.7296275,NA,NA
"18742","de",2022-04-15,5.1428571,39.4173886,435,2.3430054,NA,NA
"18743","fl",2022-04-15,143.7142857,31.6201998,6609.9996,0.5719335,NA,NA
"18744","ga",2022-04-15,39.8571429,33.7407068,2588.9576,0.9292617,NA,NA
"18745","hi",2022-04-15,7.7142857,54.3803462,380,2.555084,NA,NA
"18746","ia",2022-04-15,11.7142857,18.8002579,1460.4912,1.0223739,NA,NA
"18747","id",2022-04-15,4.1428571,16.0483443,690.311,1.3970352,NA,NA
"18748","il",2022-04-15,59.4285714,34.5314595,4092.0439,0.7432821,NA,NA
"18749","in",2022-04-15,25,21.9517848,2165.0036,0.8895843,NA,NA
"18750","ks",2022-04-15,12,19.4615849,1040.9424,1.2270925,NA,NA
"18751","ky",2022-04-15,21.8571429,26.0254569,1550.3831,1.1143479,NA,NA
"18752","la",2022-04-15,15.7142857,31.8328873,1216.9997,1.3353042,NA,NA
"18753","ma",2022-04-15,57,41.0162181,2013.004,1.0962808,NA,NA
"18754","md",2022-04-15,23,47.5540394,1635.9993,1.2346907,NA,NA
"18755","me",2022-04-15,10.4285714,32.7209625,825,1.6335256,NA,NA
"18756","mi",2022-04-15,62.4285714,30.2024548,4343.0072,0.6967002,NA,NA
"18757","mn",2022-04-15,24.8571429,25.4270278,1841.2385,1.0148071,NA,NA
"18758","mo",2022-04-15,21.8571429,24.1567538,2040.2959,0.9476133,NA,NA
"18759","ms",2022-04-15,3.1428571,31.4130164,864.9491,1.5782667,NA,NA
"18760","mt",2022-04-15,3.7142857,15.8478134,503.6861,1.6271867,NA,NA
"18761","nc",2022-04-15,40.2857143,34.431316,3245.0035,0.8340987,NA,NA
"18762","nd",2022-04-15,2.4285714,14.0853364,282.3018,2.0704294,NA,NA
"18763","ne",2022-04-15,6,17.6805491,708.8587,1.4329112,NA,NA
"18764","nh",2022-04-15,11.8571429,33.9829947,589,1.9516462,NA,NA
"18765","nj",2022-04-15,57.4285714,47.439151,2178.9997,1.0697223,NA,NA
"18766","nm",2022-04-15,8.5714286,38.6323225,870.7768,1.65003,NA,NA
"18767","nv",2022-04-15,12.7142857,28.8142291,771.6337,1.6304013,NA,NA
"18768","ny",2022-04-15,197.4285714,46.163792,5096.9997,0.6982817,NA,NA
"18769","oh",2022-04-15,51,22.4342273,3894.0007,0.6684864,NA,NA
"18770","ok",2022-04-15,12.2857143,24.2511619,1130.0573,1.2749819,NA,NA
"18771","or",2022-04-15,17.8571429,32.0256781,1735.0165,1.1201335,NA,NA
"18772","pa",2022-04-15,56.5714286,29.7946593,4342.0016,0.6940796,NA,NA
"18773","pr",2022-04-15,18.7142857,NA,NA,NA,NA,NA
"18774","ri",2022-04-15,5,36.0664763,431.996,2.3103422,NA,NA
"18775","sc",2022-04-15,10.5714286,28.5441059,1834.001,1.054575,NA,NA
"18776","sd",2022-04-15,3.2857143,14.9170309,368.0745,1.8569262,NA,NA
"18777","tn",2022-04-15,16.4285714,25.4715923,2170.6074,0.9351867,NA,NA
"18778","tx",2022-04-15,116.1428571,36.9149736,6233.0098,0.6112453,NA,NA
"18779","ut",2022-04-15,10,20.9176596,915.0096,1.3445702,NA,NA
"18780","va",2022-04-15,24.8571429,38.7943403,2915.7596,0.9024105,NA,NA
"18781","vi",2022-04-15,0.2857143,NA,NA,NA,NA,NA
"18782","vt",2022-04-15,6.2857143,40.4300196,360.0005,2.5865099,NA,NA
"18783","wa",2022-04-15,30.2857143,38.6719676,2953.9819,0.8960324,NA,NA
"18784","wi",2022-04-15,27.8571429,22.8543726,2225.9931,0.8899762,NA,NA
"18785","wv",2022-04-15,11.2857143,27.0985744,860.0517,1.5155803,NA,NA
"18786","wy",2022-04-15,1.4285714,14.0759091,280.9731,2.0747383,NA,NA
"18787","ak",2022-04-16,4.2857143,37.968557,302,2.7926372,NA,NA
"18788","al",2022-04-16,14.8571429,27.9124464,1489.0379,1.1624552,NA,NA
"18789","ar",2022-04-16,19.7142857,25.8143092,1032.2956,1.3620351,NA,NA
"18790","as",2022-04-16,5.2857143,NA,NA,NA,NA,NA
"18791","az",2022-04-16,36.5714286,31.7595054,2024.4173,1.0346845,NA,NA
"18792","ca",2022-04-16,129.7142857,49.879763,8818.0311,0.532455,NA,NA
"18793","co",2022-04-16,18.4285714,25.4293131,1835.9085,1.0163092,NA,NA
"18794","ct",2022-04-16,31.5714286,43.1917022,1367,1.3397439,NA,NA
"18795","dc",2022-04-16,3.7142857,47.8953647,175,3.7762949,NA,NA
"18796","de",2022-04-16,4.8571429,37.5460642,447,2.2903843,NA,NA
"18797","fl",2022-04-16,146.8571429,30.5671305,6714.9993,0.5621949,NA,NA
"18798","ga",2022-04-16,39.4285714,33.6112567,2634.9646,0.9202423,NA,NA
"18799","hi",2022-04-16,7.4285714,55.1387486,379,2.5547272,NA,NA
"18800","ia",2022-04-16,11.7142857,18.2139467,1457.4848,1.0109732,NA,NA
"18801","id",2022-04-16,3.7142857,15.1141753,681.3018,1.3722715,NA,NA
"18802","il",2022-04-16,59.7142857,35.1350238,4054.0431,0.7497752,NA,NA
"18803","in",2022-04-16,24.1428571,22.2237469,2140.0036,0.898721,NA,NA
"18804","ks",2022-04-16,10.5714286,19.7053271,1065.9992,1.218307,NA,NA
"18805","ky",2022-04-16,21,26.7418635,1557.6898,1.1214587,NA,NA
"18806","la",2022-04-16,15.5714286,30.6244077,1227.9997,1.3153401,NA,NA
"18807","ma",2022-04-16,57.7142857,41.4863079,2029.004,1.0938045,NA,NA
"18808","md",2022-04-16,23.2857143,47.1939567,1607.9992,1.2449219,NA,NA
"18809","me",2022-04-16,10.2857143,32.8970735,795,1.6663484,NA,NA
"18810","mi",2022-04-16,62.5714286,30.1317416,4368.0069,0.6942413,NA,NA
"18811","mn",2022-04-16,26.2857143,26.209247,1815.2196,1.0321995,NA,NA
"18812","mo",2022-04-16,22.8571429,24.8251656,2064.9943,0.9506549,NA,NA
"18813","ms",2022-04-16,3.8571429,30.3069232,886.1129,1.5439073,NA,NA
"18814","mt",2022-04-16,3.7142857,15.6873244,500.7117,1.6252756,NA,NA
"18815","nc",2022-04-16,39.2857143,34.3603789,3205.0033,0.838876,NA,NA
"18816","nd",2022-04-16,2,9.9543919,271.4127,1.8172871,NA,NA
"18817","ne",2022-04-16,6,18.2346761,707.9934,1.4511724,NA,NA
"18818","nh",2022-04-16,12.1428571,34.2197447,603,1.9320907,NA,NA
"18819","nj",2022-04-16,60.1428571,46.6322976,2163.9995,1.0723933,NA,NA
"18820","nm",2022-04-16,8,39.2375943,868.6602,1.6566994,NA,NA
"18821","nv",2022-04-16,13.5714286,29.0757276,791.696,1.6139256,NA,NA
"18822","ny",2022-04-16,196.7142857,47.9212055,5143.9999,0.6965365,NA,NA
"18823","oh",2022-04-16,49.8571429,22.4335304,3852.0016,0.6721135,NA,NA
"18824","ok",2022-04-16,12.1428571,24.9709314,1141.0002,1.2814135,NA,NA
"18825","or",2022-04-16,18.1428571,33.132754,1717.0165,1.1359213,NA,NA
"18826","pa",2022-04-16,58.2857143,29.6266979,4361.0019,0.6914367,NA,NA
"18827","pr",2022-04-16,19.7142857,NA,NA,NA,NA,NA
"18828","ri",2022-04-16,5.1428571,35.1365745,434.996,2.2889538,NA,NA
"18829","sc",2022-04-16,10.1428571,28.1717788,1861.0009,1.0427529,NA,NA
"18830","sd",2022-04-16,3,13.9033719,358.8372,1.8264358,NA,NA
"18831","tn",2022-04-16,17.2857143,25.6541244,2161.3115,0.9393952,NA,NA
"18832","tx",2022-04-16,115.2857143,36.3590514,6308.012,0.6056592,NA,NA
"18833","ut",2022-04-16,9.4285714,20.2262539,938.0072,1.3115493,NA,NA
"18834","va",2022-04-16,25.4285714,38.9768633,2878.113,0.9090689,NA,NA
"18835","vi",2022-04-16,0.1428571,NA,NA,NA,NA,NA
"18836","vt",2022-04-16,6,42.1836233,355.0003,2.6210965,NA,NA
"18837","wa",2022-04-16,30.2857143,37.960951,2932.982,0.8960792,NA,NA
"18838","wi",2022-04-16,28.8571429,21.7067295,2241.9926,0.8706474,NA,NA
"18839","wv",2022-04-16,11.4285714,26.4886571,855.0518,1.5090754,NA,NA
"18840","wy",2022-04-16,1.4285714,15.254182,270.971,2.1841989,NA,NA
"18841","ak",2022-04-17,3.8571429,35.3742252,295,2.7837828,NA,NA
"18842","al",2022-04-17,14.8571429,28.7880672,1485.0334,1.1749369,NA,NA
"18843","ar",2022-04-17,18.4285714,26.5629262,985.2958,1.407059,NA,NA
"18844","as",2022-04-17,5.4285714,NA,NA,NA,NA,NA
"18845","az",2022-04-17,37.2857143,30.8553913,2003.1778,1.0320125,NA,NA
"18846","ca",2022-04-17,132.5714286,49.5807901,8761.0472,0.5341666,NA,NA
"18847","co",2022-04-17,18,24.7322267,1839.9677,1.005845,NA,NA
"18848","ct",2022-04-17,34,43.9496811,1412,1.320838,NA,NA
